Application,Product,Drug,NDA,Marketing,Sponsor,Form,Strength,Ingredient,DocumentType,DocumentDate,DocumentURL
22292,1,APTIVUS,N022292,Prescription,BOEHRINGER INGELHEIM,SOLUTION (ORAL),100MG/ML,TIPRANAVIR,Letter,2008-06-26T00:00:00Z,"http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021814s005, 022292s000ltr.pdf"
22382,1,SPRIX,N022382,Prescription,ZYLA,"SPRAY, METERED (NASAL)",15.75MG/SPRAY,KETOROLAC TROMETHAMINE,Letter,2010-05-21T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/022382s000ltr.pdf
22454,1,DATSCAN,N022454,Prescription,GE HLTHCARE INC,SOLUTION (INTRAVENOUS),5mCi/2.5ML (2mCi/ML),IOFLUPANE I-123,Letter,2011-01-20T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022454s000ltr.pdf
22466,1,ORABLOC,N022466,Prescription,PIERREL,INJECTABLE (INJECTION),4%;EQ 0.009MG BASE/1.8ML (EQ 0.005MG BASE/ML),ARTICAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,Label,2010-03-02T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022466lbl.pdf
22466,2,ORABLOC,N022466,Prescription,PIERREL,INJECTABLE (INJECTION),4%;EQ 0.018MG BASE/1.8ML (EQ 0.01MG BASE/ML),ARTICAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE,Label,2010-03-02T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022466lbl.pdf
22536,1,INDOMETHACIN,N022536,Prescription,FRESENIUS KABI USA,INJECTABLE (INJECTION),EQ 1MG BASE/VIAL,INDOMETHACIN,Label,2010-03-18T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022536lbl.pdf
22562,1,CARBAGLU,N022562,Prescription,RECORDATI RARE,"TABLET, FOR SUSPENSION (ORAL)",200MG,CARGLUMIC ACID,Label,2010-03-18T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022562lbl.pdf
50114,1,PRE-PEN,N050114,Prescription,ALLERQUEST,INJECTABLE (INJECTION),60UMOLAR,BENZYLPENICILLOYL POLYLYSINE,,,
50138,1,BICILLIN C-R,N050138,Prescription,KING PHARMS LLC,INJECTABLE (INJECTION),"300,000 UNITS/ML;300,000 UNITS/ML",PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE,,,
50138,2,BICILLIN C-R,N050138,Discontinued,KING PHARMS LLC,INJECTABLE (INJECTION),"150,000 UNITS/ML;150,000 UNITS/ML",PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE,,,
50138,3,BICILLIN C-R 900/300,N050138,Prescription,KING PHARMS LLC,INJECTABLE (INJECTION),"900,000 UNITS/2ML;300,000 UNITS/2ML",PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE,,,
50480,1,VIBRAMYCIN,N050480,Prescription,PFIZER,SUSPENSION (ORAL),EQ 50MG BASE/5ML,DOXYCYCLINE CALCIUM,,,
50577,1,ZANOSAR,N050577,Prescription,TEVA PHARMS USA,INJECTABLE (INJECTION),1GM/VIAL,STREPTOZOCIN,,,
50616,1,TOBRADEX,N050616,Prescription,NOVARTIS,OINTMENT (OPHTHALMIC),0.1%;0.3%,DEXAMETHASONE; TOBRAMYCIN,,,
50625,1,SANDIMMUNE,N050625,Prescription,NOVARTIS,CAPSULE (ORAL),25MG,CYCLOSPORINE,,,
50625,2,SANDIMMUNE,N050625,Prescription,NOVARTIS,CAPSULE (ORAL),100MG,CYCLOSPORINE,,,
50625,3,SANDIMMUNE,N050625,Prescription,NOVARTIS,CAPSULE (ORAL),50MG,CYCLOSPORINE,,,
50629,1,DOXORUBICIN HYDROCHLORIDE,N050629,Prescription,PFIZER,INJECTABLE (INJECTION),2MG/ML,DOXORUBICIN HYDROCHLORIDE,,,
50629,2,DOXORUBICIN HYDROCHLORIDE,N050629,Prescription,PFIZER,INJECTABLE (INJECTION),200MG/100ML,DOXORUBICIN HYDROCHLORIDE,,,
50629,3,DOXORUBICIN HYDROCHLORIDE,N050629,Prescription,PFIZER,INJECTABLE (INJECTION),150MG/75ML,DOXORUBICIN HYDROCHLORIDE,,,
50635,1,CLINDAMYCIN PHOSPHATE IN DEXTROSE 5%,N050635,Prescription,ABRAXIS PHARM,INJECTABLE (INJECTION),EQ 900MG BASE/100ML,CLINDAMYCIN PHOSPHATE,,,
50638,1,PENICILLIN G POTASSIUM IN PLASTIC CONTAINER,N050638,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),"20,000 UNITS/ML",PENICILLIN G POTASSIUM,,,
50638,2,PENICILLIN G POTASSIUM IN PLASTIC CONTAINER,N050638,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),"40,000 UNITS/ML",PENICILLIN G POTASSIUM,,,
50638,3,PENICILLIN G POTASSIUM IN PLASTIC CONTAINER,N050638,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),"60,000 UNITS/ML",PENICILLIN G POTASSIUM,,,
50640,1,BACTOCILL IN PLASTIC CONTAINER,N050640,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 20MG BASE/ML,OXACILLIN SODIUM,,,
50640,2,BACTOCILL IN PLASTIC CONTAINER,N050640,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 40MG BASE/ML,OXACILLIN SODIUM,,,
50655,1,NALLPEN IN PLASTIC CONTAINER,N050655,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 20MG BASE/ML,NAFCILLIN SODIUM,,,
50655,2,NALLPEN IN PLASTIC CONTAINER,N050655,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 2GM BASE/100ML,NAFCILLIN SODIUM,,,
50671,1,VANCOCIN HYDROCHLORIDE IN PLASTIC CONTAINER,N050671,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 500MG BASE/100ML,VANCOMYCIN HYDROCHLORIDE,,,
50671,2,VANCOCIN HYDROCHLORIDE IN PLASTIC CONTAINER,N050671,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 750MG BASE/150ML,VANCOMYCIN HYDROCHLORIDE,,,
50671,3,VANCOCIN HYDROCHLORIDE IN PLASTIC CONTAINER,N050671,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 1GM BASE/200ML,VANCOMYCIN HYDROCHLORIDE,,,
50693,1,ZITHROMAX,N050693,Prescription,PFIZER,FOR SUSPENSION (ORAL),EQ 1GM BASE/PACKET,AZITHROMYCIN,Other Important Information from FDA,2013-03-12T00:00:00Z,http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm343281.htm
50740,1,AMBISOME,N050740,Prescription,ASTELLAS,"INJECTABLE, LIPOSOMAL (INJECTION)",50MG/VIAL,AMPHOTERICIN B,Review,2009-06-19T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/050740_ambisome_toc.cfm
50748,1,SYNERCID,N050748,Prescription,KING PHARMS,INJECTABLE (INTRAVENOUS),350MG/VIAL;150MG/VIAL,DALFOPRISTIN; QUINUPRISTIN,Label,1999-09-21T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/50748lbl.pdf
50748,2,SYNERCID,N050748,Discontinued,KING PHARMS,INJECTABLE (INTRAVENOUS),420MG/VIAL;180MG/VIAL,DALFOPRISTIN; QUINUPRISTIN,Label,1999-09-21T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/50748lbl.pdf
50767,1,CLEOCIN,N050767,Prescription,PFIZER,SUPPOSITORY (VAGINAL),100MG,CLINDAMYCIN PHOSPHATE,Label,1999-08-13T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/50767lbl.pdf
50779,1,CEFAZOLIN AND DEXTROSE,N050779,Discontinued,B BRAUN,INJECTABLE (INJECTION),EQ 500MG BASE/VIAL,CEFAZOLIN SODIUM,Letter,2000-08-04T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/50779ltr.pdf
50779,2,CEFAZOLIN AND DEXTROSE,N050779,Prescription,B BRAUN,INJECTABLE (INJECTION),EQ 1GM BASE/VIAL,CEFAZOLIN SODIUM,Letter,2000-08-04T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/50779ltr.pdf
50779,3,CEFAZOLIN AND DEXTROSE,N050779,Prescription,B BRAUN,INJECTABLE (INJECTION),EQ 2GM BASE/VIAL,CEFAZOLIN SODIUM,Letter,2000-08-04T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/50779ltr.pdf
50782,1,CLINDAGEL,N050782,Prescription,BAUSCH,GEL (TOPICAL),EQ 1% BASE,CLINDAMYCIN PHOSPHATE,Letter,2000-11-27T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/50782LTR-LBL.PDF
50786,1,PYLERA,N050786,Prescription,ALLERGAN,CAPSULE (ORAL),140MG;125MG;125MG,BISMUTH SUBCITRATE POTASSIUM; METRONIDAZOLE; TETRACYCLINE HYDROCHLORIDE,Letter,2006-10-02T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/050786s000LTR.pdf
50803,1,VELTIN,N050803,Prescription,ALMIRALL,GEL (TOPICAL),1.2%;0.025%,CLINDAMYCIN PHOSPHATE; TRETINOIN,Letter,2010-07-20T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/050803s000ltr.pdf
50804,1,ZYLET,N050804,Prescription,BAUSCH AND LOMB,SUSPENSION/DROPS (OPHTHALMIC),0.5%;0.3%,LOTEPREDNOL ETABONATE; TOBRAMYCIN,Letter,2004-12-30T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/050804ltr.pdf
50810,1,AZASITE,N050810,Prescription,AKORN,SOLUTION/DROPS (OPHTHALMIC),1%,AZITHROMYCIN,Letter,2007-05-01T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/050810s000ltr.pdf
50817,1,CEFEPIME IN PLASTIC CONTAINER,N050817,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 1GM BASE/50ML (EQ 20MG BASE/ML),CEFEPIME HYDROCHLORIDE,Letter,2008-08-12T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/050817s000ltr.pdf
50817,2,CEFEPIME IN PLASTIC CONTAINER,N050817,Prescription,BAXTER HLTHCARE,INJECTABLE (INJECTION),EQ 2GM BASE/100ML (EQ 20MG BASE/ML),CEFEPIME HYDROCHLORIDE,Letter,2008-08-12T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/050817s000ltr.pdf
50823,1,CEFTAZIDIME IN DEXTROSE CONTAINER,N050823,Prescription,B BRAUN,INJECTABLE (INJECTION),EQ 1GM BASE,CEFTAZIDIME,Letter,2011-06-27T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/050823s000ltr.pdf
50823,2,CEFTAZIDIME IN DEXTROSE CONTAINER,N050823,Prescription,B BRAUN,INJECTABLE (INJECTION),EQ 2GM BASE,CEFTAZIDIME,Letter,2011-06-27T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/050823s000ltr.pdf
50824,1,OMEPRAZOLE AND CLARITHROMYCIN AND AMOXICILLIN,N050824,Discontinued,CUMBERLAND PHARMS,"CAPSULE, TABLET, CAPSULE, DELAYED RELEASE (ORAL)","500MG,N/A,N/A;N/A,500MG,N/A;N/A,N/A,20MG",AMOXICILLIN; CLARITHROMYCIN; OMEPRAZOLE,Label,2011-02-09T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/050824s000lbl.pdf
65430,1,CEFOTETAN AND DEXTROSE IN DUPLEX CONTAINER,N065430,Prescription,B BRAUN,INJECTABLE (INJECTION),EQ 1GM BASE/VIAL,CEFOTETAN DISODIUM,Letter,2007-08-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/065430ltr.pdf
65430,2,CEFOTETAN AND DEXTROSE IN DUPLEX CONTAINER,N065430,Prescription,B BRAUN,INJECTABLE (INJECTION),EQ 2GM BASE/VIAL,CEFOTETAN DISODIUM,Letter,2007-08-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/065430ltr.pdf
200671,1,DURLAZA,N200671,Prescription,ESPERO,"CAPSULE, EXTENDED RELEASE (ORAL)",162.5MG,ASPIRIN,Label,2015-09-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/200671s000lbl.pdf
200738,1,LOTEMAX,N200738,Prescription,BAUSCH AND LOMB,OINTMENT (OPHTHALMIC),0.50%,LOTEPREDNOL ETABONATE,Label,2011-04-18T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/200738s000lbl.pdf
200740,1,CYSTARAN,N200740,Prescription,LEADIANT BIOSCI INC,SOLUTION/DROPS (OPHTHALMIC),EQ 0.44% BASE,CYSTEAMINE HYDROCHLORIDE,Letter,2012-10-04T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/200740Orig1s000ltr.pdf
202106,1,MEROPENEM AND SODIUM CHLORIDE IN DUPLEX CONTAINER,N202106,Prescription,B BRAUN MEDICAL INC,POWDER (INTRAVENOUS),500MG/VIAL,MEROPENEM,Letter,2015-05-05T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/202106Orig1s000ltr.pdf
202106,2,MEROPENEM AND SODIUM CHLORIDE IN DUPLEX CONTAINER,N202106,Prescription,B BRAUN MEDICAL INC,POWDER (INTRAVENOUS),1GM/VIAL,MEROPENEM,Letter,2015-05-05T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/202106Orig1s000ltr.pdf
202515,1,MORPHINE SULFATE,N202515,Prescription,HOSPIRA INC,INJECTABLE (INJECTION),2MG/ML,MORPHINE SULFATE,Label,2011-11-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202515Orig1s000Lbl.pdf
202515,2,MORPHINE SULFATE,N202515,Prescription,HOSPIRA INC,INJECTABLE (INJECTION),4MG/ML,MORPHINE SULFATE,Label,2011-11-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202515Orig1s000Lbl.pdf
202515,3,MORPHINE SULFATE,N202515,Prescription,HOSPIRA INC,INJECTABLE (INJECTION),8MG/ML,MORPHINE SULFATE,Label,2011-11-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202515Orig1s000Lbl.pdf
202515,4,MORPHINE SULFATE,N202515,Prescription,HOSPIRA INC,INJECTABLE (INJECTION),10MG/ML,MORPHINE SULFATE,Label,2011-11-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202515Orig1s000Lbl.pdf
202515,5,MORPHINE SULFATE,N202515,Discontinued,HOSPIRA INC,INJECTABLE (INJECTION),15MG/ML,MORPHINE SULFATE,Label,2011-11-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202515Orig1s000Lbl.pdf
202515,6,MORPHINE SULFATE,N202515,Prescription,HOSPIRA INC,INJECTABLE (INJECTION),50MG/ML,MORPHINE SULFATE,Label,2011-11-14T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202515Orig1s000Lbl.pdf
202832,1,SODIUM CHLORIDE 0.9%,N202832,Prescription,MEDEFIL INC,INJECTABLE (INJECTION),9MG/ML (9MG/ML),SODIUM CHLORIDE,Letter,2012-01-10T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/202832s000ltr.pdf
202832,2,SODIUM CHLORIDE 0.9%,N202832,Prescription,MEDEFIL INC,INJECTABLE (INJECTION),18MG/2ML (9MG/ML),SODIUM CHLORIDE,Letter,2012-01-10T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/202832s000ltr.pdf
202832,3,SODIUM CHLORIDE 0.9%,N202832,Prescription,MEDEFIL INC,INJECTABLE (INJECTION),22.5MG/2.5ML (9MG/ML),SODIUM CHLORIDE,Letter,2012-01-10T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/202832s000ltr.pdf
202832,4,SODIUM CHLORIDE 0.9%,N202832,Prescription,MEDEFIL INC,INJECTABLE (INJECTION),27MG/3ML (9MG/ML),SODIUM CHLORIDE,Letter,2012-01-10T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/202832s000ltr.pdf
202832,5,SODIUM CHLORIDE 0.9%,N202832,Prescription,MEDEFIL INC,INJECTABLE (INJECTION),45MG/5ML (9MG/ML),SODIUM CHLORIDE,Letter,2012-01-10T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/202832s000ltr.pdf
202832,6,SODIUM CHLORIDE 0.9%,N202832,Prescription,MEDEFIL INC,INJECTABLE (INJECTION),90MG/10ML (9MG/ML),SODIUM CHLORIDE,Letter,2012-01-10T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/202832s000ltr.pdf
203551,1,DOCETAXEL,N203551,Prescription,ACTAVIS LLC,INJECTABLE (INJECTION),20MG/ML (20MG/ML),DOCETAXEL,Letter,2013-04-16T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/203551Orig1s000ltr.pdf
203551,2,DOCETAXEL,N203551,Prescription,ACTAVIS LLC,INJECTABLE (INJECTION),80MG/4ML (20MG/ML),DOCETAXEL,Letter,2013-04-16T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/203551Orig1s000ltr.pdf
203551,3,DOCETAXEL,N203551,Prescription,ACTAVIS LLC,INJECTABLE (INJECTION),140MG/7ML (20MG/ML),DOCETAXEL,Letter,2013-04-16T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/203551Orig1s000ltr.pdf
203551,4,DOCETAXEL,N203551,Prescription,ACTAVIS LLC,INJECTABLE (INJECTION),160MG/8ML (20MG/ML),DOCETAXEL,Letter,2013-04-16T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/203551Orig1s000ltr.pdf
203629,1,NEOSTIGMINE METHYLSULFATE,N203629,Prescription,FRESENIUS KABI USA,SOLUTION (INTRAVENOUS),5MG/10ML (0.5MG/ML),NEOSTIGMINE METHYLSULFATE,Letter,2015-01-13T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/203629Orig1s000ltr.pdf
203629,2,NEOSTIGMINE METHYLSULFATE,N203629,Prescription,FRESENIUS KABI USA,SOLUTION (INTRAVENOUS),10MG/10ML (1MG/ML),NEOSTIGMINE METHYLSULFATE,Letter,2015-01-13T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/203629Orig1s000ltr.pdf
203629,3,NEOSTIGMINE METHYLSULFATE,N203629,Prescription,FRESENIUS KABI USA,SOLUTION (INTRAVENOUS),3MG/3ML (1MG/ML),NEOSTIGMINE METHYLSULFATE,Letter,2015-01-13T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/203629Orig1s000ltr.pdf
204016,1,ZOLEDRONIC ACID,N204016,Prescription,HOSPIRA INC,SOLUTION (INTRAVENOUS),EQ 4MG BASE/100ML (EQ 0.04MG BASE/ML),ZOLEDRONIC ACID,Letter,2013-07-08T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/204016Orig1s000ltr.pdf
204150,1,DESVENLAFAXINE,N204150,Prescription,ALEMBIC PHARMS LTD,"TABLET, EXTENDED RELEASE (ORAL)",50MG,DESVENLAFAXINE,Letter,2013-01-07T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/204150Orig1s000TAltr.pdf
204150,2,DESVENLAFAXINE,N204150,Prescription,ALEMBIC PHARMS LTD,"TABLET, EXTENDED RELEASE (ORAL)",100MG,DESVENLAFAXINE,Letter,2013-01-07T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/204150Orig1s000TAltr.pdf
204508,1,CLINOLIPID 20%,N204508,Prescription,BAXTER HLTHCARE CORP,EMULSION (INTRAVENOUS),16%(160GM/1000ML);4%  (40GM/1000ML),OLIVE OIL; SOYBEAN OIL,Letter,2013-10-04T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/204508Orig1s000ltr.pdf
204630,1,PROVAYBLUE,N204630,Prescription,PROVEPHARM SAS,SOLUTION (INTRAVENOUS),50MG/10ML (5MG/ML),METHYLENE BLUE,Letter,2016-04-12T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/204630Orig1s000ltr.pdf
204630,2,PROVAYBLUE,N204630,Prescription,PROVEPHARM SAS,SOLUTION (INTRAVENOUS),10MG/2ML (5MG/ML),METHYLENE BLUE,Letter,2016-04-12T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/204630Orig1s000ltr.pdf
204684,1,IMPAVIDO,N204684,Prescription,KNIGHT THERAPS,CAPSULE (ORAL),50MG,MILTEFOSINE,Label,2014-03-20T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204684s000lbl.pdf
205572,1,MOXIFLOXACIN HYDROCHLORIDE,N205572,Prescription,FRESENIUS KABI USA,SOLUTION (INTRAVENOUS),EQ 400MG BASE/250ML (EQ 1.6MG BASE/ML),MOXIFLOXACIN HYDROCHLORIDE,Letter,2015-04-08T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/205572Orig1s000ltr.pdf
205582,1,DECITABINE,N205582,Prescription,SUN PHARMA GLOBAL,POWDER (INTRAVENOUS),50MG/VIAL,DECITABINE,Letter,2014-01-24T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/205582Orig1s000ltr.pdf
205613,1,UCERIS,N205613,Prescription,SALIX,"AEROSOL, FOAM (RECTAL)",2MG/ACTUATION,BUDESONIDE,Letter,2014-09-17T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/205613Orig1s000TAltr.pdf
205641,1,ASMANEX HFA,N205641,Prescription,ORGANON,"AEROSOL, METERED (INHALATION)",0.10MG/INH,MOMETASONE FUROATE,Pediatric Medical Review,1900-01-01T00:00:00Z,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/205641 mometasone clinical prea.pdf
205641,2,ASMANEX HFA,N205641,Prescription,ORGANON,"AEROSOL, METERED (INHALATION)",0.20MG/INH,MOMETASONE FUROATE,Pediatric Medical Review,1900-01-01T00:00:00Z,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/205641 mometasone clinical prea.pdf
205641,3,ASMANEX HFA,N205641,Prescription,ORGANON,"AEROSOL, METERED (INHALATION)",0.05MG/INH,MOMETASONE FUROATE,Pediatric Medical Review,1900-01-01T00:00:00Z,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/205641 mometasone clinical prea.pdf
205919,1,PURIXAN,N205919,Prescription,NOVA LABS LTD,SUSPENSION (ORAL),20MG/ML,MERCAPTOPURINE,Label,2014-04-28T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205919s000lbl.pdf
206289,1,ATROPINE SULFATE,N206289,Prescription,AKORN,SOLUTION/DROPS (OPHTHALMIC),1%,ATROPINE SULFATE,Pediatric Medical Review,1900-01-01T00:00:00Z,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/82_206289 atropine clinical prea.pdf
206473,1,LINEZOLID IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,N206473,Prescription,HOSPIRA INC,SOLUTION (INTRAVENOUS),600MG/300ML (2MG/ML),LINEZOLID,Label,2015-06-19T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206473s000lbl.pdf
206628,1,DEXMEDETOMIDINE HYDROCHLORIDE,N206628,Prescription,HQ SPCLT PHARMA,SOLUTION (INTRAVENOUS),EQ 400MCG BASE/4ML (EQ 100MCG BASE/ML),DEXMEDETOMIDINE HYDROCHLORIDE,Letter,2015-10-23T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/206628Orig1s000ltr.pdf
206628,2,DEXMEDETOMIDINE HYDROCHLORIDE,N206628,Prescription,HQ SPCLT PHARMA,SOLUTION (INTRAVENOUS),EQ 1MG BASE/10ML (EQ 100MCG BASE/ML),DEXMEDETOMIDINE HYDROCHLORIDE,Letter,2015-10-23T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/206628Orig1s000ltr.pdf
206628,3,DEXMEDETOMIDINE HYDROCHLORIDE,N206628,Prescription,HQ SPCLT PHARMA,SOLUTION (INTRAVENOUS),EQ 200MCG BASE/50ML (EQ 4MCG BASE/ML),DEXMEDETOMIDINE HYDROCHLORIDE,Letter,2015-10-23T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/206628Orig1s000ltr.pdf
206628,4,DEXMEDETOMIDINE HYDROCHLORIDE,N206628,Prescription,HQ SPCLT PHARMA,SOLUTION (INTRAVENOUS),EQ 400MCG BASE/100ML (EQ 4MCG BASE/ML),DEXMEDETOMIDINE HYDROCHLORIDE,Letter,2015-10-23T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/206628Orig1s000ltr.pdf
206927,1,BORTEZOMIB,N206927,Prescription,DR REDDYS LABS LTD,POWDER (INTRAVENOUS),3.5MG/VIAL,BORTEZOMIB,Label,2019-10-07T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/206927s000lbl.pdf
207131,1,CEFAZOLIN IN PLASTIC CONTAINER,N207131,Prescription,BAXTER HLTHCARE CORP,SOLUTION (INTRAVENOUS),EQ 2GM BASE/100ML (EQ 20MG BASE/ML),CEFAZOLIN SODIUM,Letter,2015-08-24T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207131Orig1s000ltr.pdf
207131,2,CEFAZOLIN IN PLASTIC CONTAINER,N207131,Prescription,BAXTER HLTHCARE CORP,SOLUTION (INTRAVENOUS),EQ 1GM BASE/50ML (EQ 20MG BASE/ML),CEFAZOLIN SODIUM,Letter,2015-08-24T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207131Orig1s000ltr.pdf
207534,1,SYMJEPI,N207534,Prescription,ADAMIS PHARMS CORP,"SOLUTION (INTRAMUSCULAR, SUBCUTANEOUS)",0.3MG/0.3ML (0.3MG/0.3ML),EPINEPHRINE,Label,2017-06-15T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207534lbl.pdf
207534,2,SYMJEPI,N207534,Prescription,ADAMIS PHARMS CORP,"SOLUTION (INTRAMUSCULAR, SUBCUTANEOUS)",0.15MG/0.3ML (0.15MG/0.3ML),EPINEPHRINE,Label,2017-06-15T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207534lbl.pdf
207926,1,PHENYLEPHRINE HYDROCHLORIDE,N207926,Prescription,AKORN,SOLUTION/DROPS (OPHTHALMIC),2.50%,PHENYLEPHRINE HYDROCHLORIDE,Label,2015-01-20T00:00:00Z,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207926s000lbl.pdf
